combo_id,formula_id,region,assumed_region,form,variant,margin_pct,margin_raw,margin_encoding,volatile,family,subfamily,taxonomy_source,n_lines,weight_total,w_direct,w_proxy,w_unclassified,w_fixed,indexed_pct,priceable_pct,indexed_priceable_pct,coverage_tier,loadable,db_region,basis_currency,basis_incoterm,basis_named_place
BCI-MMA-LIQ·APAC,BCI-MMA-LIQ,APAC,False,"Colorless liquid, acrid odor, inhibited",,18.0,18,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,6,100.0,63.0,15.0,0.0,22.0,78.0,78.0,100.0,P2,True,,,,
BCI-MMA-LIQ·EU,BCI-MMA-LIQ,EU,False,"Colorless liquid, acrid odor, inhibited",,18.0,18,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,6,100.0,63.0,15.0,0.0,22.0,78.0,78.0,100.0,P2,True,,,,
BCI-MMA-LIQ·NA,BCI-MMA-LIQ,NA,False,"Colorless liquid, acrid odor, inhibited",,18.0,18,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,6,100.0,63.0,15.0,0.0,22.0,78.0,78.0,100.0,P2,True,,,,
BCI-NPG-PWD·EU,BCI-NPG-PWD,EU,False,White crystalline flakes,,16.0,16,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,15.0,70.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
BCI-NPG-PWD·NA,BCI-NPG-PWD,NA,False,White crystalline flakes,,16.0,16,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,15.0,70.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
BCI-NPG-PWD·APAC,BCI-NPG-PWD,APAC,False,White crystalline flakes,,16.0,16,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,15.0,70.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
BCI-TMP-PWD·EU,BCI-TMP-PWD,EU,False,White crystalline flakes,,18.0,18,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,18.0,60.0,0.0,22.0,78.0,78.0,100.0,P3,True,,,,
BCI-TMP-PWD·NA,BCI-TMP-PWD,NA,False,White crystalline flakes,,18.0,18,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,18.0,60.0,0.0,22.0,78.0,78.0,100.0,P3,True,,,,
BCI-PENTA-PWD·EU,BCI-PENTA-PWD,EU,False,White crystalline powder,,16.0,16,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,9.0,55.0,0.0,36.0,64.0,39.0,60.9,P3,False,,,,
BCI-PENTA-PWD·NA,BCI-PENTA-PWD,NA,False,White crystalline powder,,16.0,16,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,34.0,30.0,0.0,36.0,64.0,39.0,60.9,P2,False,,,,
BCI-PENTA-PWD·CN,BCI-PENTA-PWD,CN,False,White crystalline powder,,16.0,16,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,9.0,55.0,0.0,36.0,64.0,39.0,60.9,P3,False,,,,
BCI-HEX1-LIQ·APAC,BCI-HEX1-LIQ,APAC,False,Colorless liquid,,18.0,18,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,4,100.0,74.0,0.0,0.0,26.0,74.0,74.0,100.0,P1,True,,,,
BCI-HEX1-LIQ·NA,BCI-HEX1-LIQ,NA,False,Colorless liquid,,18.0,18,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,4,100.0,74.0,0.0,0.0,26.0,74.0,74.0,100.0,P1,True,,,,
RES-LLDPE-PEL·APAC,RES-LLDPE-PEL,APAC,False,Translucent pellets,,10.0,10,percent,False,Plastics & Resins,Polyolefins,combo,4,100.0,73.0,15.0,0.0,12.0,88.0,73.0,83.0,P2,False,,,,
RES-LLDPE-PEL·EU,RES-LLDPE-PEL,EU,False,Translucent pellets,,10.0,10,percent,False,Plastics & Resins,Polyolefins,combo,4,100.0,73.0,15.0,0.0,12.0,88.0,73.0,83.0,P2,False,,,,
RES-LLDPE-PEL·NA,RES-LLDPE-PEL,NA,False,Translucent pellets,,10.0,10,percent,False,Plastics & Resins,Polyolefins,combo,4,100.0,88.0,0.0,0.0,12.0,88.0,73.0,83.0,P1,False,,,,
RES-LLDPE-PEL·CN,RES-LLDPE-PEL,CN,False,Translucent pellets,,10.0,10,percent,False,Plastics & Resins,Polyolefins,combo,4,100.0,73.0,15.0,0.0,12.0,88.0,73.0,83.0,P2,False,,,,
BCI-MEA-LIQ·APAC,BCI-MEA-LIQ,APAC,False,Clear viscous liquid (MEA) / waxy solid (TEA),,16.0,16,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,4,100.0,78.0,0.0,0.0,22.0,78.0,78.0,100.0,P1,True,,,,
BCI-MEA-LIQ·EU,BCI-MEA-LIQ,EU,False,Clear viscous liquid (MEA) / waxy solid (TEA),,16.0,16,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,4,100.0,78.0,0.0,0.0,22.0,78.0,78.0,100.0,P1,True,,,,
BCI-MEA-LIQ·NA,BCI-MEA-LIQ,NA,False,Clear viscous liquid (MEA) / waxy solid (TEA),,16.0,16,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,4,100.0,33.0,45.0,0.0,22.0,78.0,78.0,100.0,P3,True,,,,
SUR-FAE-LIQ·APAC,SUR-FAE-LIQ,APAC,False,Clear to hazy liquid or waxy paste,,14.0,14,percent,False,Surfactants,Non-ionic ethoxylates,combo,4,100.0,43.0,0.0,0.0,57.0,43.0,43.0,100.0,P1,True,,,,
SUR-FAE-LIQ·EU,SUR-FAE-LIQ,EU,False,Clear to hazy liquid or waxy paste,,14.0,14,percent,False,Surfactants,Non-ionic ethoxylates,combo,4,100.0,43.0,0.0,0.0,57.0,43.0,43.0,100.0,P1,True,,,,
SUR-FAE-LIQ·NA,SUR-FAE-LIQ,NA,False,Clear to hazy liquid or waxy paste,,14.0,14,percent,False,Surfactants,Non-ionic ethoxylates,combo,4,100.0,8.0,35.0,0.0,57.0,43.0,43.0,100.0,P3,True,,,,
BCI-POLYOL-LIQ·APAC,BCI-POLYOL-LIQ,APAC,False,Viscous clear to pale yellow liquid,,18.0,18,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,68.0,0.0,0.0,32.0,68.0,68.0,100.0,P1,True,,,,
BCI-POLYOL-LIQ·EU,BCI-POLYOL-LIQ,EU,False,Viscous clear to pale yellow liquid,,18.0,18,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,68.0,0.0,0.0,32.0,68.0,68.0,100.0,P1,True,,,,
BCI-POLYOL-LIQ·NA,BCI-POLYOL-LIQ,NA,False,Viscous clear to pale yellow liquid,,18.0,18,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,43.0,25.0,0.0,32.0,68.0,68.0,100.0,P2,True,,,,
BCI-LAO8-LIQ·NA,BCI-LAO8-LIQ,NA,False,Colorless liquid,,18.0,18,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,74.0,0.0,0.0,26.0,74.0,74.0,100.0,P1,True,,,,
BCI-LAO8-LIQ·EU,BCI-LAO8-LIQ,EU,False,Colorless liquid,,18.0,18,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,74.0,0.0,0.0,26.0,74.0,74.0,100.0,P1,True,,,,
BCI-LAO8-LIQ·CN,BCI-LAO8-LIQ,CN,False,Colorless liquid,,18.0,18,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,74.0,0.0,0.0,26.0,74.0,74.0,100.0,P1,True,,,,
BCI-LAO1012-LIQ·NA,BCI-LAO1012-LIQ,NA,False,Colorless liquid,,15.0,15,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,80.0,0.0,0.0,20.0,80.0,80.0,100.0,P1,True,,,,
BCI-LAO1012-LIQ·EU,BCI-LAO1012-LIQ,EU,False,Colorless liquid,,15.0,15,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,80.0,0.0,0.0,20.0,80.0,80.0,100.0,P1,True,,,,
BCI-LAO1012-LIQ·CN,BCI-LAO1012-LIQ,CN,False,Colorless liquid,,15.0,15,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,80.0,0.0,0.0,20.0,80.0,80.0,100.0,P1,True,,,,
BCI-LAO1418-LIQ·NA,BCI-LAO1418-LIQ,NA,False,Colorless to pale yellow liquid,,15.0,15,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,81.0,0.0,0.0,19.0,81.0,81.0,100.0,P1,True,,,,
BCI-LAO1418-LIQ·EU,BCI-LAO1418-LIQ,EU,False,Colorless to pale yellow liquid,,15.0,15,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,81.0,0.0,0.0,19.0,81.0,81.0,100.0,P1,True,,,,
BCI-NEOFLO-LIQ·NA,BCI-NEOFLO-LIQ,NA,False,Pale yellow liquid,,16.0,16,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,80.0,0.0,0.0,20.0,80.0,80.0,100.0,P1,True,,,,
OLE-NEOD23-LIQ·NA,OLE-NEOD23-LIQ,NA,False,Colorless waxy solid/liquid (mp ~22°C),,15.0,15,percent,False,Petrochemicals & Derivatives,Synthetic alcohols,combo,5,100.0,85.0,0.0,0.0,15.0,85.0,60.0,70.6,P1,False,,,,
OLE-NEOD23-LIQ·EU,OLE-NEOD23-LIQ,EU,False,Colorless waxy solid/liquid (mp ~22°C),,15.0,15,percent,False,Petrochemicals & Derivatives,Synthetic alcohols,combo,5,100.0,60.0,25.0,0.0,15.0,85.0,60.0,70.6,P2,False,,,,
OLE-NEOD45-PWD·NA,OLE-NEOD45-PWD,NA,False,White waxy solid,,15.0,15,percent,False,Petrochemicals & Derivatives,Synthetic alcohols,combo,5,100.0,85.0,0.0,0.0,15.0,85.0,60.0,70.6,P1,False,,,,
OLE-NEOD45-PWD·EU,OLE-NEOD45-PWD,EU,False,White waxy solid,,15.0,15,percent,False,Petrochemicals & Derivatives,Synthetic alcohols,combo,5,100.0,60.0,25.0,0.0,15.0,85.0,60.0,70.6,P2,False,,,,
OLE-LINEVOL911-LIQ·NA,OLE-LINEVOL911-LIQ,NA,False,Colorless liquid,,16.0,16,percent,False,Petrochemicals & Derivatives,Synthetic alcohols,combo,5,100.0,84.0,0.0,0.0,16.0,84.0,59.0,70.2,P1,False,,,,
OLE-LINEVOL911-LIQ·EU,OLE-LINEVOL911-LIQ,EU,False,Colorless liquid,,16.0,16,percent,False,Petrochemicals & Derivatives,Synthetic alcohols,combo,5,100.0,59.0,25.0,0.0,16.0,84.0,59.0,70.2,P2,False,,,,
SUR-NEODEO-LIQ·NA,SUR-NEODEO-LIQ,NA,False,Clear to hazy liquid,,15.0,15,percent,False,Surfactants,Non-ionic ethoxylates,combo,6,100.0,55.0,30.0,0.0,15.0,85.0,75.0,88.2,P2,False,,,,
SUR-NEODEO-LIQ·EU,SUR-NEODEO-LIQ,EU,False,Clear to hazy liquid,,15.0,15,percent,False,Surfactants,Non-ionic ethoxylates,combo,6,100.0,75.0,10.0,0.0,15.0,85.0,75.0,88.2,P2,False,,,,
BCI-STY-LIQ·EU,BCI-STY-LIQ,EU,False,"Colorless liquid, sweet odor",,10.0,10,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-STY-LIQ·NA,BCI-STY-LIQ,NA,False,"Colorless liquid, sweet odor",,10.0,10,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-STY-LIQ·APAC,BCI-STY-LIQ,APAC,False,"Colorless liquid, sweet odor",,10.0,10,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-BD-LIQ·EU,BCI-BD-LIQ,EU,False,"Colorless gas, liquefied under pressure",,12.0,12,percent,True,Petrochemicals & Derivatives,C4 / Butadiene & maleics,combo,4,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
BCI-BD-LIQ·NA,BCI-BD-LIQ,NA,False,"Colorless gas, liquefied under pressure",,12.0,12,percent,True,Petrochemicals & Derivatives,C4 / Butadiene & maleics,combo,4,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
BCI-BD-LIQ·APAC,BCI-BD-LIQ,APAC,False,"Colorless gas, liquefied under pressure",,12.0,12,percent,True,Petrochemicals & Derivatives,C4 / Butadiene & maleics,combo,4,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
BCI-DEG-LIQ·EU,BCI-DEG-LIQ,EU,False,"Colorless, odorless, hygroscopic liquid",,10.0,10,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,82.0,0.0,0.0,18.0,82.0,82.0,100.0,P1,True,,,,
BCI-DEG-LIQ·NA,BCI-DEG-LIQ,NA,False,"Colorless, odorless, hygroscopic liquid",,10.0,10,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,82.0,0.0,0.0,18.0,82.0,82.0,100.0,P1,True,,,,
BCI-DEG-LIQ·APAC,BCI-DEG-LIQ,APAC,False,"Colorless, odorless, hygroscopic liquid",,10.0,10,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,82.0,0.0,0.0,18.0,82.0,82.0,100.0,P1,True,,,,
BCI-TEG-LIQ·NA,BCI-TEG-LIQ,NA,False,"Colorless, odorless, hygroscopic liquid",,13.0,13,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,79.0,0.0,0.0,21.0,79.0,79.0,100.0,P1,True,,,,
BCI-TEG-LIQ·EU,BCI-TEG-LIQ,EU,False,"Colorless, odorless, hygroscopic liquid",,13.0,13,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,79.0,0.0,0.0,21.0,79.0,79.0,100.0,P1,True,,,,
BCI-TEG-LIQ·MEA,BCI-TEG-LIQ,MEA,False,"Colorless, odorless, hygroscopic liquid",,13.0,13,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,71.0,8.0,0.0,21.0,79.0,79.0,100.0,P2,True,,,,
BCI-EC-LIQ·CN,BCI-EC-LIQ,CN,False,"Crystalline solid, mp 36°C",,18.0,18,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,67.0,0.0,0.0,33.0,67.0,67.0,100.0,P1,True,,,,
BCI-EC-LIQ·EU,BCI-EC-LIQ,EU,False,"Crystalline solid, mp 36°C",,18.0,18,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,67.0,0.0,0.0,33.0,67.0,67.0,100.0,P1,True,,,,
BCI-EC-LIQ·NA,BCI-EC-LIQ,NA,False,"Crystalline solid, mp 36°C",,18.0,18,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,12.0,55.0,0.0,33.0,67.0,67.0,100.0,P3,True,,,,
BCI-PC-LIQ·CN,BCI-PC-LIQ,CN,False,Colorless liquid,,18.0,18,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,67.0,0.0,0.0,33.0,67.0,67.0,100.0,P1,True,,,,
BCI-PC-LIQ·EU,BCI-PC-LIQ,EU,False,Colorless liquid,,18.0,18,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,67.0,0.0,0.0,33.0,67.0,67.0,100.0,P1,True,,,,
BCI-PC-LIQ·NA,BCI-PC-LIQ,NA,False,Colorless liquid,,18.0,18,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,67.0,0.0,0.0,33.0,67.0,67.0,100.0,P1,True,,,,
MIN-SORBMONO-LIQ·EU,MIN-SORBMONO-LIQ,EU,False,Amber viscous liquid,,15.0,15,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,55.0,0.0,0.0,45.0,55.0,10.0,18.2,P1,False,,,,
MIN-SORBMONO-LIQ·NA,MIN-SORBMONO-LIQ,NA,False,Amber viscous liquid,,15.0,15,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,55.0,0.0,0.0,45.0,55.0,10.0,18.2,P1,False,,,,
MIN-SORBMONO-LIQ·APAC,MIN-SORBMONO-LIQ,APAC,False,Amber viscous liquid,,15.0,15,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,55.0,0.0,0.0,45.0,55.0,10.0,18.2,P1,False,,,,
MIN-SORBMONO-LIQ·LA,MIN-SORBMONO-LIQ,LA,False,Amber viscous liquid,,15.0,15,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,45.0,10.0,0.0,45.0,55.0,10.0,18.2,P2,False,,,,
MIN-EMULEXP-LIQ·NA,MIN-EMULEXP-LIQ,NA,False,Viscous water-in-oil emulsion,,8.0,8,percent,False,Inorganic Chemicals,Explosives & blasting agents,combo,8,100.0,86.0,5.0,0.0,9.0,91.0,83.0,91.2,P2,False,,,,
MIN-EMULEXP-LIQ·APAC,MIN-EMULEXP-LIQ,APAC,False,Viscous water-in-oil emulsion,,8.0,8,percent,False,Inorganic Chemicals,Explosives & blasting agents,combo,8,100.0,91.0,0.0,0.0,9.0,91.0,83.0,91.2,P1,False,,,,
MIN-EMULEXP-LIQ·LA,MIN-EMULEXP-LIQ,LA,False,Viscous water-in-oil emulsion,,8.0,8,percent,False,Inorganic Chemicals,Explosives & blasting agents,combo,8,100.0,24.0,67.0,0.0,9.0,91.0,83.0,91.2,P3,False,,,,
MIN-EMULEXP-LIQ·MEA,MIN-EMULEXP-LIQ,MEA,False,Viscous water-in-oil emulsion,,8.0,8,percent,False,Inorganic Chemicals,Explosives & blasting agents,combo,8,100.0,79.0,12.0,0.0,9.0,91.0,83.0,91.2,P2,False,,,,
BCI-ACETAC-LIQ·EU,BCI-ACETAC-LIQ,EU,False,"Colorless liquid, pungent odor",,14.0,14,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,66.0,20.0,0.0,14.0,86.0,66.0,76.7,P2,False,,,,
BCI-ACETAC-LIQ·NA,BCI-ACETAC-LIQ,NA,False,"Colorless liquid, pungent odor",,14.0,14,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,86.0,0.0,0.0,14.0,86.0,66.0,76.7,P1,False,,,,
BCI-ACETAC-LIQ·CN,BCI-ACETAC-LIQ,CN,False,"Colorless liquid, pungent odor",,14.0,14,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,66.0,20.0,0.0,14.0,86.0,66.0,76.7,P2,False,,,,
BCI-ACETAC-LIQ·APAC,BCI-ACETAC-LIQ,APAC,False,"Colorless liquid, pungent odor",,14.0,14,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,66.0,20.0,0.0,14.0,86.0,66.0,76.7,P2,False,,,,
BCI-VAM-LIQ·EU,BCI-VAM-LIQ,EU,False,"Colorless liquid, sweet odor",,15.0,15,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,47.0,38.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
BCI-VAM-LIQ·NA,BCI-VAM-LIQ,NA,False,"Colorless liquid, sweet odor",,15.0,15,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,47.0,38.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
BCI-VAM-LIQ·CN,BCI-VAM-LIQ,CN,False,"Colorless liquid, sweet odor",,15.0,15,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,47.0,38.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
BCI-CAPRO-PWD·EU,BCI-CAPRO-PWD,EU,False,White crystalline flakes/molten liquid,,16.0,16,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,84.0,0.0,0.0,16.0,84.0,84.0,100.0,P1,True,,,,
BCI-CAPRO-PWD·NA,BCI-CAPRO-PWD,NA,False,White crystalline flakes/molten liquid,,16.0,16,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,84.0,0.0,0.0,16.0,84.0,84.0,100.0,P1,True,,,,
BCI-CAPRO-PWD·APAC,BCI-CAPRO-PWD,APAC,False,White crystalline flakes/molten liquid,,16.0,16,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,84.0,0.0,0.0,16.0,84.0,84.0,100.0,P1,True,,,,
BCI-CAPRO-PWD·CN,BCI-CAPRO-PWD,CN,False,White crystalline flakes/molten liquid,,16.0,16,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,74.0,10.0,0.0,16.0,84.0,84.0,100.0,P2,True,,,,
BCI-ADIPAC-PWD·EU,BCI-ADIPAC-PWD,EU,False,White crystalline powder,,14.0,14,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,71.0,15.0,0.0,14.0,86.0,86.0,100.0,P2,True,,,,
BCI-ADIPAC-PWD·NA,BCI-ADIPAC-PWD,NA,False,White crystalline powder,,14.0,14,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,71.0,15.0,0.0,14.0,86.0,86.0,100.0,P2,True,,,,
BCI-ADIPAC-PWD·CN,BCI-ADIPAC-PWD,CN,False,White crystalline powder,,14.0,14,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,71.0,15.0,0.0,14.0,86.0,86.0,100.0,P2,True,,,,
BCI-PHAN-PWD·EU,BCI-PHAN-PWD,EU,False,White flakes/molten liquid,,11.0,11,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
BCI-PHAN-PWD·NA,BCI-PHAN-PWD,NA,False,White flakes/molten liquid,,11.0,11,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
BCI-PHAN-PWD·APAC,BCI-PHAN-PWD,APAC,False,White flakes/molten liquid,,11.0,11,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
BCI-PHAN-PWD·CN,BCI-PHAN-PWD,CN,False,White flakes/molten liquid,,11.0,11,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
BCI-MALAN-PWD·NA,BCI-MALAN-PWD,NA,False,White flakes/briquettes,,15.0,15,percent,False,Petrochemicals & Derivatives,C4 / Butadiene & maleics,combo,4,100.0,85.0,0.0,0.0,15.0,85.0,25.0,29.4,P1,False,,,,
BCI-MALAN-PWD·EU,BCI-MALAN-PWD,EU,False,White flakes/briquettes,,15.0,15,percent,False,Petrochemicals & Derivatives,C4 / Butadiene & maleics,combo,4,100.0,25.0,60.0,0.0,15.0,85.0,25.0,29.4,P3,False,,,,
BCI-MALAN-PWD·APAC,BCI-MALAN-PWD,APAC,False,White flakes/briquettes,,15.0,15,percent,False,Petrochemicals & Derivatives,C4 / Butadiene & maleics,combo,4,100.0,25.0,60.0,0.0,15.0,85.0,25.0,29.4,P3,False,,,,
BCI-ANIL-LIQ·EU,BCI-ANIL-LIQ,EU,False,Colorless to pale yellow liquid,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,79.0,8.0,0.0,13.0,87.0,79.0,90.8,P2,False,,,,
BCI-ANIL-LIQ·NA,BCI-ANIL-LIQ,NA,False,Colorless to pale yellow liquid,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,79.0,90.8,P1,False,,,,
BCI-ANIL-LIQ·CN,BCI-ANIL-LIQ,CN,False,Colorless to pale yellow liquid,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,79.0,8.0,0.0,13.0,87.0,79.0,90.8,P2,False,,,,
BCI-ACAN-LIQ·EU,BCI-ACAN-LIQ,EU,False,"Colorless liquid, pungent odor",,15.0,15,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,65.0,20.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
BCI-ACAN-LIQ·NA,BCI-ACAN-LIQ,NA,False,"Colorless liquid, pungent odor",,15.0,15,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,65.0,20.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
BCI-ACAN-LIQ·CN,BCI-ACAN-LIQ,CN,False,"Colorless liquid, pungent odor",,15.0,15,percent,False,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,65.0,20.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
RES-UPR-LIQ·EU,RES-UPR-LIQ,EU,False,"Viscous liquid resin, dissolved in styrene",,16.0,16,percent,False,Plastics & Resins,Polyester resins,combo,6,100.0,48.0,45.0,0.0,7.0,93.0,73.0,78.5,P2,False,,,,
RES-UPR-LIQ·NA,RES-UPR-LIQ,NA,False,"Viscous liquid resin, dissolved in styrene",,16.0,16,percent,False,Plastics & Resins,Polyester resins,combo,6,100.0,68.0,25.0,0.0,7.0,93.0,73.0,78.5,P2,False,,,,
RES-UPR-LIQ·APAC,RES-UPR-LIQ,APAC,False,"Viscous liquid resin, dissolved in styrene",,16.0,16,percent,False,Plastics & Resins,Polyester resins,combo,6,100.0,48.0,45.0,0.0,7.0,93.0,73.0,78.5,P2,False,,,,
RES-UPR-LIQ·CN,RES-UPR-LIQ,CN,False,"Viscous liquid resin, dissolved in styrene",,16.0,16,percent,False,Plastics & Resins,Polyester resins,combo,6,100.0,48.0,45.0,0.0,7.0,93.0,73.0,78.5,P2,False,,,,
POL-PVOH-PWD·EU,POL-PVOH-PWD,EU,False,White to cream powder/granules,,18.0,18,percent,False,Water-Soluble Polymers,Synthetic water-soluble,combo,4,100.0,44.0,38.0,0.0,18.0,82.0,82.0,100.0,P2,True,,,,
POL-PVOH-PWD·NA,POL-PVOH-PWD,NA,False,White to cream powder/granules,,18.0,18,percent,False,Water-Soluble Polymers,Synthetic water-soluble,combo,4,100.0,44.0,38.0,0.0,18.0,82.0,82.0,100.0,P2,True,,,,
POL-PVOH-PWD·CN,POL-PVOH-PWD,CN,False,White to cream powder/granules,,18.0,18,percent,False,Water-Soluble Polymers,Synthetic water-soluble,combo,4,100.0,44.0,38.0,0.0,18.0,82.0,82.0,100.0,P2,True,,,,
SOL-DMF-LIQ·CN,SOL-DMF-LIQ,CN,False,"Colorless liquid, mild amine odor",,16.0,16,percent,False,Solvents,Polar aprotic solvents,combo,5,100.0,69.0,15.0,0.0,16.0,84.0,84.0,100.0,P2,True,,,,
SOL-DMF-LIQ·EU,SOL-DMF-LIQ,EU,False,"Colorless liquid, mild amine odor",,16.0,16,percent,False,Solvents,Polar aprotic solvents,combo,5,100.0,84.0,0.0,0.0,16.0,84.0,84.0,100.0,P1,True,,,,
